imdb_id,title,year,budget,actual_budget,revenue,actual_revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
418689,Flags of Our Fathers,2006,90.0,124.2,65.9,90.94,132,6.7,532,9.224494,48783,3683.0,Drama,Clint Eastwood,30,1,31,0498380|0418689,-0.0005104451953508,-0.0234787868527411
434215,Flicka,2006,15.0,20.7,21.0,28.98,95,6.1,52,3.94159,48791,14012.0,Drama,Michael Mayer,6,2,8,1381767|2039339|0036182|0434215,-0.0052273002743192,-0.0215450472719981
417397,9th Company,2005,9.5,13.58,24.0,34.32,139,6.8,65,9.586723,48825,14097.0,Action|Drama,Fyodor Bondarchuk,4,2,6,0417397,-0.0070869654141418,-0.0029076993846339
489270,Saw III,2006,10.0,13.8,163.88,226.15,108,6.1,1104,14.938035,48877,214.0,Horror|Thriller,Darren Lynn Bousman,48,5,53,0890870|1132626|1233227|1477076|3348730|0387564|0818519|0432348|0489270,0.0146767616708369,-0.0132879831334392
853096,Death of a President,2006,2.0,2.76,0.17,0.23,97,5.7,18,4.028906,48883,21173.0,Drama|Thriller,Gabriel Range,3,0,3,0853096,0.0012937800568434,-0.0150482627357843
27438,The Charge of the Light Brigade,1936,1.2,24.0,2.74,54.8,115,6.8,18,5.39865,48957,43884.0,Action|Adventure,Michael Curtiz,33,0,33,0062790|0027438,0.0030806614144776,0.0136150518447812
424095,Flushed Away,2006,149.0,205.62,64.46,88.95,85,6.0,909,9.922577,48982,11619.0,Animation|Comedy,David Bowers,35,75,110,0424095,-0.0183351166473291,0.0148802197922494
396171,Perfume: The Story of a Murderer,2006,50.0,69.0,132.18,182.41,147,7.1,1198,10.297304,48997,1427.0,Drama|Thriller,Tom Tykwer,10,0,10,0396171,-0.007272838622905,-0.0128794994788167
452681,The Santa Clause 3: The Escape Clause,2006,12.0,16.56,84.5,116.61,98,5.0,241,6.829528,49013,13767.0,Comedy|Fantasy,Michael Lembeck,33,14,47,0111070|0304669|0452681,-0.0165579122859487,0.0166749723673623
401445,A Good Year,2006,35.0,48.3,42.06,58.04,118,6.5,360,7.82187,49130,9726.0,Comedy|Drama,Ridley Scott,14,10,24,0401445,-0.0147915825549237,-0.0003442059797026
433442,The Return,2006,15.0,20.7,11.99,16.55,85,5.1,61,9.338989,49205,10093.0,Sci-Fi|Thriller,Asif Kapadia,2,2,4,0433442,0.0189981230135492,-0.0064346783229999
470765,For Your Consideration,2006,12.0,16.56,5.54,7.65,86,5.9,44,12.142183,49220,14799.0,Comedy,Christopher Guest,5,11,16,0470765,-0.0064477268553932,-0.0216194383010167
381061,Casino Royale,2006,150.0,207.0,599.05,826.69,144,7.3,3930,23.065078,49272,36557.0,Action|Adventure|Thriller,Martin Campbell,539,27,566,0830515|1074638|2379713|2382320|0055928|0057076|0058150|0059800|0062512|0064757|0066995|0070328|0071807|0076752|0079574|0082398|0086034|0090264|0093428|0097742|0113189|0120347|0143145|0246460|0061452|0381061,0.0079401783139283,0.0064080207518252
366548,Happy Feet,2006,100.0,138.0,384.34,530.39,108,5.9,1457,15.088318,49274,9836.0,Adventure|Animation|Comedy,George Miller,120,7,127,1402488|0366548,-0.0119827983204097,0.0180996098504914
454987,Let's Go to Prison,2006,4.0,5.52,4.63,6.39,84,5.5,70,3.856827,49276,9809.0,Comedy,Bob Odenkirk,0,9,9,0454987,-0.0086792382476331,-0.0221292312655002
453467,Déjà Vu,2006,75.0,103.5,180.56,249.17,126,6.6,1519,14.922904,49278,7551.0,Action|Sci-Fi|Thriller,Tony Scott,19,3,22,0453467,0.0111036196663901,0.0014789674126343
457939,The Holiday,2006,85.0,117.3,194.17,267.95,136,6.7,1259,14.043416,49286,1581.0,Comedy,Nancy Meyers,34,14,262,0457939,-0.0161541208841471,-0.0160700704479392
448124,Snow Cake,2006,12.0,16.56,1.38,1.9,112,7.3,51,11.556057,49312,313.0,Drama,Marc Evans,5,2,7,0448124,-0.0177517858813581,-0.0164146671610066
433387,Harsh Times,2005,2.0,2.86,5.97,8.54,120,6.3,198,7.659357,49314,7873.0,Action|Drama,David Ayer,3,6,9,0433387,-0.0062388606387675,0.0015717093137415
365830,Tenacious D in The Pick of Destiny,2006,22.0,30.36,13.41,18.51,93,6.5,419,7.98193,49396,2179.0,Adventure|Comedy|Musical,Liam Lynch,21,25,46,0180241|0365830,-0.0139724799241853,0.0148723738144508
